TITLE     = "015.02"
VARIABLES = "X"
"Y"
"Z"
"CP"
"CF"
"CFX"
"CFY"
"CFZ"
"XoC"
DATASETAUXDATA BasicAlgorithm="RANS"
DATASETAUXDATA Discretization="Finite-volume nodal scheme mixed element"
DATASETAUXDATA DistanceCalc="-999"
DATASETAUXDATA Email="tin.c.wong.civ@army.mil"
DATASETAUXDATA GridId="Cadence"
DATASETAUXDATA Institution="US Army/SRD"
DATASETAUXDATA Name="TC Wong"
DATASETAUXDATA Notes="-999"
DATASETAUXDATA Order="Second order of accuracy for all equations"
DATASETAUXDATA ParticipantID="015"
DATASETAUXDATA SolverName="FUN3D Version 14.1"
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 1.000000000000E+00 9.997276067734E-01 9.994415044785E-01 9.991412162781E-01
 9.988258481026E-01 9.984947443008E-01 9.981470704079E-01 9.977820515633E-01
 9.973987340927E-01 9.969962835312E-01 9.965736865997E-01 9.961299300194E-01
 9.956640005112E-01 9.951747059822E-01 9.946610331535E-01 9.941216707230E-01
 9.935553073883E-01 9.929605722427E-01 9.923360943794E-01 9.916804432869E-01
 9.909919500351E-01 9.902690052986E-01 9.895099401474E-01 9.887127876282E-01
 9.878758192062E-01 9.869970083237E-01 9.860741496086E-01 9.851050972939E-01
 9.840875864029E-01 9.830191731453E-01 9.818971753120E-01 9.807190895081E-01
 9.794820547104E-01 9.781829714775E-01 9.768189787865E-01 9.753866195679E-01
 9.738826155663E-01 9.723031520844E-01 9.706447720528E-01 9.689031839371E-01
 9.670744538307E-01 9.651541709900E-01 9.631376862526E-01 9.610201716423E-01
 9.587966203690E-01 9.564617276192E-01 9.540098905563E-01 9.514353275299E-01
 9.487317800522E-01 9.458928704262E-01 9.429119229317E-01 9.397816061974E-01
 9.364946484566E-01 9.330431818962E-01 9.294189214706E-01 9.256134033203E-01
 9.216173887253E-01 9.174215197563E-01 9.130156040192E-01 9.083893299103E-01
 9.035316705704E-01 8.986128568649E-01 8.936985135078E-01 8.887882828712E-01
 8.838821649551E-01 8.789797425270E-01 8.740808963776E-01 8.691853880882E-01
 8.642930388451E-01 8.594036698341E-01 8.545168638229E-01 8.496326208115E-01
 8.447505235672E-01 8.398705124855E-01 8.349921107292E-01 8.301153182983E-01
 8.252397775650E-01 8.203651905060E-01 8.154913187027E-01 8.106179237366E-01
 8.057447075844E-01 8.008714318275E-01 7.959976792336E-01 7.911232113838E-01
 7.862477302551E-01 7.813709378242E-01 7.764925956726E-01 7.716122269630E-01
 7.667296528816E-01 7.618446946144E-01 7.569569349289E-01 7.520662546158E-01
 7.471722960472E-01 7.422749400139E-01 7.373738884926E-01 7.324690222740E-01
 7.275602817535E-01 7.226473689079E-01 7.177301645279E-01 7.128085494041E-01
 7.078824043274E-01 7.029516696930E-01 6.980161070824E-01 6.930756568909E-01
 6.881301999092E-01 6.831794977188E-01 6.782236695290E-01 6.732622981071E-01
 6.682955026627E-01 6.633229255676E-01 6.583445668221E-01 6.535267829895E-01
 6.489374637604E-01 6.445657610893E-01 6.404014825821E-01 6.364348530769E-01
 6.326565742493E-01 6.290577054024E-01 6.256297230721E-01 6.223645806313E-01
 6.192546486855E-01 6.162924766541E-01 6.134710311890E-01 6.107837557793E-01
 6.082242727280E-01 6.057864427567E-01 6.034645438194E-01 6.012530326843E-01
 5.991467833519E-01 5.971406102180E-01 5.952299237251E-01 5.934101343155E-01
 5.916769504547E-01 5.900261402130E-01 5.884539484978E-01 5.869565010071E-01
 5.854718685150E-01 5.839871764183E-01 5.825023651123E-01 5.810175538063E-01
 5.795326828957E-01 5.780476927757E-01 5.765627622604E-01 5.750777721405E-01
 5.735926628113E-01 5.721075534821E-01 5.706223845482E-01 5.691371560097E-01
 5.676519274712E-01 5.661665797234E-01 5.646812319756E-01 5.631958842278E-01
 5.617104172707E-01 5.602248907089E-01 5.587393641472E-01 5.572538375854E-01
 5.557682514191E-01 5.542826056480E-01 5.527969002724E-01 5.513111948967E-01
 5.498254299164E-01 5.483396649361E-01 5.468537807465E-01 5.453679561615E-01
 5.438820719719E-01 5.423961281776E-01 5.409101247787E-01 5.394241213799E-01
 5.379381179810E-01 5.364519953728E-01 5.349659323692E-01 5.334798097610E-01
 5.319936275482E-01 5.305074453354E-01 5.290212035179E-01 5.275349617004E-01
 5.260486602783E-01 5.245623588562E-01 5.230760574341E-01 5.215896964073E-01
 5.201032757759E-01 5.186168551445E-01 5.171304345131E-01 5.156439542770E-01
 5.141574740410E-01 5.126709938049E-01 5.111844539642E-01 5.096979141235E-01
 5.082113146782E-01 5.067247152328E-01 5.052380561829E-01 5.037514567375E-01
 5.022647976875E-01 5.007780790329E-01 4.992913901806E-01 4.978047013283E-01
 4.963179230690E-01 4.948311746120E-01 4.933444261551E-01 4.918576180935E-01
 4.903708100319E-01 4.888839721680E-01 4.873971343040E-01 4.859102666378E-01
 4.844233989716E-01 4.829365313053E-01 4.814496338367E-01 4.799626767635E-01
 4.784757494926E-01 4.769888222218E-01 4.755018949509E-01 4.740149080753E-01
 4.725279510021E-01 4.710409343243E-01 4.695539474487E-01 4.680669307709E-01
 4.665799140930E-01 4.650928676128E-01 4.636058211327E-01 4.621188044548E-01
 4.606317281723E-01 4.591446518898E-01 4.576575756073E-01 4.561705291271E-01
 4.546834230423E-01 4.531963169575E-01 4.517092108727E-01 4.502221047878E-01
 4.487349987030E-01 4.472478926182E-01 4.457607865334E-01 4.442736506462E-01
 4.427865147591E-01 4.412993788719E-01 4.398122429848E-01 4.383251070976E-01
 4.368379414082E-01 4.353508055210E-01 4.338636398315E-01 4.323765039444E-01
 4.308893382549E-01 4.294022023678E-01 4.279150366783E-01 4.264278709888E-01
 4.249407351017E-01 4.234535694122E-01 4.219663739204E-01 4.204792380333E-01
 4.189920723438E-01 4.175049066544E-01 4.160177707672E-01 4.145306050777E-01
 4.130434691906E-01 4.115435183048E-01 4.099685549736E-01 4.083148539066E-01
 4.065784513950E-01 4.047552645206E-01 4.028409123421E-01 4.008308351040E-01
 3.987203240395E-01 3.965042531490E-01 3.941773772240E-01 3.917342126369E-01
 3.891688883305E-01 3.864753246307E-01 3.836471140385E-01 3.806775212288E-01
 3.775595426559E-01 3.742856681347E-01 3.708481490612E-01 3.672388494015E-01
 3.634491562843E-01 3.594700694084E-01 3.552921414375E-01 3.509054780006E-01
 3.462996184826E-01 3.414636254311E-01 3.364655077457E-01 3.314661383629E-01
 3.264655768871E-01 3.214639127254E-01 3.164612054825E-01 3.114575445652E-01
 3.064530491829E-01 3.014476895332E-01 2.964416444302E-01 2.914349436760E-01
 2.864276766777E-01 2.814199030399E-01 2.764117419720E-01 2.714032530785E-01
 2.663945257664E-01 2.613856494427E-01 2.563766837120E-01 2.513677775860E-01
 2.463589310646E-01 2.413503229618E-01 2.363419979811E-01 2.313340604305E-01
 2.263265997171E-01 2.213197350502E-01 2.163135558367E-01 2.113081663847E-01
 2.063036859035E-01 2.013002187014E-01 1.962978690863E-01 1.912967860699E-01
 1.862970888615E-01 1.812988966703E-01 1.763023436069E-01 1.713076084852E-01
 1.663148105145E-01 1.613241434097E-01 1.563357710838E-01 1.513498872519E-01
 1.463666707277E-01 1.413863301277E-01 1.364091187716E-01 1.314352750778E-01
 1.264650821686E-01 1.214988380671E-01 1.165369302034E-01 1.115797385573E-01
 1.066277623177E-01 1.016815006733E-01 9.674157202244E-02 9.180866926908E-02
 8.688359707594E-02 8.196721225977E-02 7.706063985825E-02 7.220965623856E-02
 6.759980320930E-02 6.322021782398E-02 5.906051024795E-02 5.511097982526E-02
 5.136232450604E-02 4.780581593513E-02 4.443318024278E-02 4.123661667109E-02
 3.820872679353E-02 3.534269332886E-02 3.263200446963E-02 3.007053770125E-02
 2.765260078013E-02 2.537285163999E-02 2.322623506188E-02 2.120805531740E-02
 1.931382529438E-02 1.753930374980E-02 1.588048785925E-02 1.433339342475E-02
 1.289432216436E-02 1.155948825181E-02 1.032516360283E-02 9.187340736389E-03
 8.142112754285E-03 7.185225840658E-03 6.312252953649E-03 5.518691148609E-03
 4.799701739103E-03 4.150489810854E-03 3.566173138097E-03 3.042028984055E-03
 2.573629375547E-03 2.156768459827E-03 1.787426183000E-03 1.461852341890E-03
 1.176679157652E-03 9.288631845266E-04 7.156449719332E-04 5.344612291083E-04
 3.829483175650E-04 2.592661476228E-04 1.616829395061E-04 8.848382276483E-05
 3.819983612630E-05 9.267954737879E-06 -3.470743143973E-18 9.913212124957E-06
 4.191489642835E-05 1.006194434012E-04 1.912267762236E-04 3.191148862243E-04
 4.898975021206E-04 7.089518476278E-04 9.808801114559E-04 1.309345825575E-03
 1.697313040495E-03 2.146773505956E-03 2.659077290446E-03 3.235185053200E-03
 3.875502850860E-03 4.580781329423E-03 5.351582076401E-03 6.188558880240E-03
 7.092760410160E-03 8.065400645137E-03 9.108140133321E-03 1.022270973772E-02
 1.141113881022E-02 1.267589349300E-02 1.401947718114E-02 1.544473040849E-02
 1.695483177900E-02 1.855316199362E-02 2.024336159229E-02 2.202947251499E-02
 2.391573041677E-02 2.590664848685E-02 2.800726890564E-02 3.022274933755E-02
 3.255889937282E-02 3.502168506384E-02 3.761759772897E-02 4.035345464945E-02
 4.323648661375E-02 4.627432674170E-02 4.947496578097E-02 5.284680426121E-02
 5.639851093292E-02 6.013919040561E-02 6.407825648785E-02 6.822559237480E-02
 7.259143888950E-02 7.718649506569E-02 8.202194422483E-02 8.691307902336E-02
 9.181307256222E-02 9.672094136477E-02 1.016359478235E-01 1.065574362874E-01
 1.114849075675E-01 1.164178699255E-01 1.213559433818E-01 1.262988299131E-01
 1.312462240458E-01 1.361978650093E-01 1.411535143852E-01 1.461129635572E-01
 1.510759741068E-01 1.560423374176E-01 1.610118597746E-01 1.659843325615E-01
 1.709595918655E-01 1.759374141693E-01 1.809176951647E-01 1.859001815319E-01
 1.908847838640E-01 1.958713233471E-01 2.008596360683E-01 2.058496177197E-01
 2.108411341906E-01 2.158340811729E-01 2.208283096552E-01 2.258237302303E-01
 2.308202534914E-01 2.358177453279E-01 2.408161461353E-01 2.458153367043E-01
 2.508152723312E-01 2.558158040047E-01 2.608169019222E-01 2.658184170723E-01
 2.708203494549E-01 2.758225202560E-01 2.808249294758E-01 2.858275175095E-01
 2.908301055431E-01 2.958326637745E-01 3.008351624012E-01 3.058374524117E-01
 3.108394742012E-01 3.158411979675E-01 3.208425343037E-01 3.258434534073E-01
 3.308437764645E-01 3.358435332775E-01 3.408426344395E-01 3.458410203457E-01
 3.508386015892E-01 3.558353483677E-01 3.608312606812E-01 3.658261895180E-01
 3.708201646805E-01 3.758130669594E-01 3.808049261570E-01 3.857956826687E-01
 3.907852768898E-01 3.957737088203E-01 4.007609486580E-01 4.057469964027E-01
 4.107317626476E-01 4.157153069973E-01 4.206975400448E-01 4.256785511971E-01
 4.306582510471E-01 4.356366693974E-01 4.406137764454E-01 4.455896019936E-01
 4.505641460419E-01 4.555373787880E-01 4.605093300343E-01 4.654799699783E-01
 4.704493582249E-01 4.754174649715E-01 4.803842902184E-01 4.853498637676E-01
 4.903141856194E-01 4.952772259712E-01 5.002390742302E-01 5.051996707916E-01
 5.101591348648E-01 5.151174068451E-01 5.200744271278E-01 5.250303745270E-01
 5.299851298332E-01 5.349388122559E-01 5.398914217949E-01 5.448430180550E-01
 5.497936010361E-01 5.547431111336E-01 5.596917271614E-01 5.646393895149E-01
 5.695862770081E-01 5.745321512222E-01 5.794773101807E-01 5.844216942787E-01
 5.893654227257E-01 5.943083763123E-01 5.992507338524E-01 6.041924953461E-01
 6.091337800026E-01 6.140745878220E-01 6.190149784088E-01 6.239549517632E-01
 6.288946270943E-01 6.338341236115E-01 6.387733817101E-01 6.437125205994E-01
 6.486515998840E-01 6.535907387733E-01 6.585299372673E-01 6.634693145752E-01
 6.684089303017E-01 6.733488440514E-01 6.782892346382E-01 6.832301020622E-01
 6.881715655327E-01 6.931138038635E-01 6.980567574501E-01 7.030006647110E-01
 7.079455852509E-01 7.128916382790E-01 7.178388237953E-01 7.227874994278E-01
 7.277374863625E-01 7.326891422272E-01 7.376425266266E-01 7.425976395607E-01
 7.475546002388E-01 7.525135874748E-01 7.574746608734E-01 7.624378800392E-01
 7.674033641815E-01 7.723711729050E-01 7.773413062096E-01 7.823137640953E-01
 7.872886061668E-01 7.922658324242E-01 7.972453832626E-01 8.022272586823E-01
 8.072112798691E-01 8.121976256371E-01 8.171858787537E-01 8.221761584282E-01
 8.271682262421E-01 8.321619033813E-01 8.371570706367E-01 8.421536087990E-01
 8.471512794495E-01 8.521498441696E-01 8.571491241455E-01 8.621490001678E-01
 8.671492338181E-01 8.721496462822E-01 8.771500587463E-01 8.821502923965E-01
 8.871501684189E-01 8.921495676041E-01 8.971483111382E-01 9.021463990211E-01
 9.070816636086E-01 9.117811918259E-01 9.162561297417E-01 9.205171465874E-01
 9.245746135712E-01 9.284380674362E-01 9.321169257164E-01 9.356200098991E-01
 9.389556050301E-01 9.421318173409E-01 9.451563358307E-01 9.480362534523E-01
 9.507786631584E-01 9.533900618553E-01 9.558767080307E-01 9.582445621490E-01
 9.604993462563E-01 9.626465439796E-01 9.646911025047E-01 9.666380882263E-01
 9.684921503067E-01 9.702576398849E-01 9.719389081001E-01 9.735398888588E-01
 9.750643968582E-01 9.765162467957E-01 9.778987765312E-01 9.792153239250E-01
 9.804691076279E-01 9.816630482674E-01 9.827999472618E-01 9.838827252388E-01
 9.849137663841E-01 9.858956336975E-01 9.868307113647E-01 9.877212047577E-01
 9.885690808296E-01 9.893767237663E-01 9.901457428932E-01 9.908780455589E-01
 9.915754795074E-01 9.922396540642E-01 9.928721785545E-01 9.934744834900E-01
 9.940481185913E-01 9.945943951607E-01 9.951146245003E-01 9.956100583076E-01
 9.960818886757E-01 9.965311288834E-01 9.969590306282E-01 9.973665475845E-01
 9.977546334267E-01 9.981242418289E-01 9.984762072563E-01 9.988114237785E-01
 9.991306662560E-01 9.994347095490E-01 9.997242093086E-01 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
 1.000000000000E+00 1.000000000000E+00 1.000000000000E+00
ZONE T="015.02 - ALPHA 1.50 - GRID 3 - WING SECTION  1"
 STRANDID=0, SOLUTIONTIME=0
 I=671, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 AUXDATA Deltat="-999"
 AUXDATA GridFileName="Cadence_V3"
 AUXDATA Tstatic="28.13 deg F"
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.300000000000E+02 2.299373474121E+02 2.298715515137E+02 2.298024749756E+02
 2.297299499512E+02 2.296537933350E+02 2.295738220215E+02 2.294898681641E+02
 2.294017028809E+02 2.293091430664E+02 2.292119445801E+02 2.291098785400E+02
 2.290027160645E+02 2.288901824951E+02 2.287720336914E+02 2.286479797363E+02
 2.285177154541E+02 2.283809356689E+02 2.282373046875E+02 2.280865020752E+02
 2.279281463623E+02 2.277618713379E+02 2.275872802734E+02 2.274039459229E+02
 2.272114410400E+02 2.270093078613E+02 2.267970581055E+02 2.265741729736E+02
 2.263401489258E+02 2.260944061279E+02 2.258363494873E+02 2.255653839111E+02
 2.252808685303E+02 2.249820861816E+02 2.246683654785E+02 2.243389282227E+02
 2.239929962158E+02 2.236297302246E+02 2.232482910156E+02 2.228477325439E+02
 2.224271240234E+02 2.219854583740E+02 2.215216674805E+02 2.210346374512E+02
 2.205232238770E+02 2.199861907959E+02 2.194222717285E+02 2.188301239014E+02
 2.182083129883E+02 2.175553588867E+02 2.168697357178E+02 2.161497650146E+02
 2.153937683105E+02 2.145999298096E+02 2.137663574219E+02 2.128910827637E+02
 2.119720001221E+02 2.110069427490E+02 2.099935913086E+02 2.089295501709E+02
 2.078122863770E+02 2.066809539795E+02 2.055506591797E+02 2.044213104248E+02
 2.032928924561E+02 2.021653442383E+02 2.010386047363E+02 1.999126434326E+02
 1.987873992920E+02 1.976628417969E+02 1.965388793945E+02 1.954154968262E+02
 1.942926177979E+02 1.931702117920E+02 1.920481872559E+02 1.909265289307E+02
 1.898051452637E+02 1.886839904785E+02 1.875630035400E+02 1.864421234131E+02
 1.853212890625E+02 1.842004241943E+02 1.830794677734E+02 1.819583435059E+02
 1.808369750977E+02 1.797153167725E+02 1.785932922363E+02 1.774708099365E+02
 1.763478240967E+02 1.752242736816E+02 1.741000976562E+02 1.729752349854E+02
 1.718496246338E+02 1.707232360840E+02 1.695959930420E+02 1.684678802490E+02
 1.673388671875E+02 1.662088928223E+02 1.650779418945E+02 1.639459686279E+02
 1.628129577637E+02 1.616788787842E+02 1.605437011719E+02 1.594073944092E+02
 1.582699432373E+02 1.571312866211E+02 1.559914398193E+02 1.548503265381E+02
 1.537079620361E+02 1.525642700195E+02 1.514192504883E+02 1.503111572266E+02
 1.492556152344E+02 1.482501220703E+02 1.472923431396E+02 1.463800201416E+02
 1.455110168457E+02 1.446832733154E+02 1.438948364258E+02 1.431438598633E+02
 1.424285736084E+02 1.417472686768E+02 1.410983428955E+02 1.404802703857E+02
 1.398915863037E+02 1.393308868408E+02 1.387968444824E+02 1.382881927490E+02
 1.378037567139E+02 1.373423461914E+02 1.369028778076E+02 1.364843292236E+02
